latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime,intensity_class,marker_color
52.54562,39.63086,312.56,0.46,0.47,2026-05-21,0024,N,VIIRS,n,2.0NRT,287.39,1.69,N,2026-05-21 00:24:00,Low,blue
52.54633,39.64659,310.79,0.46,0.47,2026-05-21,0024,N,VIIRS,n,2.0NRT,284.67,1.99,N,2026-05-21 00:24:00,Low,blue
52.54969,39.6337,296.4,0.46,0.47,2026-05-21,0024,N,VIIRS,n,2.0NRT,284.1,0.96,N,2026-05-21 00:24:00,Low,blue
52.55471,39.61444,320.55,0.46,0.47,2026-05-21,0024,N,VIIRS,n,2.0NRT,285.33,2.06,N,2026-05-21 00:24:00,Low,blue
52.55492,39.57676,297.69,0.46,0.47,2026-05-21,0024,N,VIIRS,n,2.0NRT,286.18,1.17,N,2026-05-21 00:24:00,Low,blue
52.55656,39.57047,314.91,0.46,0.47,2026-05-21,0024,N,VIIRS,n,2.0NRT,287.91,1.17,N,2026-05-21 00:24:00,Low,blue
52.55877,39.61728,322.28,0.46,0.47,2026-05-21,0024,N,VIIRS,n,2.0NRT,286.14,2.06,N,2026-05-21 00:24:00,Low,blue
52.56061,39.57335,302.03,0.46,0.47,2026-05-21,0024,N,VIIRS,n,2.0NRT,287.55,1.17,N,2026-05-21 00:24:00,Low,blue
52.56377,39.59808,297.42,0.46,0.47,2026-05-21,0024,N,VIIRS,n,2.0NRT,286.63,1.6,N,2026-05-21 00:24:00,Low,blue
52.56477,39.70522,308.77,0.47,0.47,2026-05-21,0024,N,VIIRS,n,2.0NRT,285.73,1.56,N,2026-05-21 00:24:00,Low,blue
52.56644,39.69879,309.81,0.47,0.47,2026-05-21,0024,N,VIIRS,n,2.0NRT,286.17,1.56,N,2026-05-21 00:24:00,Low,blue
52.57069,30.44726,305.43,0.39,0.36,2026-05-21,0024,N,VIIRS,n,2.0NRT,284.16,0.76,N,2026-05-21 00:24:00,Low,blue
52.58572,19.70093,297.83,0.43,0.46,2026-05-21,0024,N,VIIRS,n,2.0NRT,282.63,0.82,N,2026-05-21 00:24:00,Low,blue
52.80454,32.22177,306.36,0.41,0.37,2026-05-21,0024,N,VIIRS,n,2.0NRT,284.09,1.15,N,2026-05-21 00:24:00,Low,blue
52.80684,32.22315,303.56,0.41,0.37,2026-05-21,0024,N,VIIRS,n,2.0NRT,285.4,1.02,N,2026-05-21 00:24:00,Low,blue
52.84794,29.99037,328.88,0.39,0.36,2026-05-21,0024,N,VIIRS,n,2.0NRT,288.34,4.0,N,2026-05-21 00:24:00,Low,blue
52.85349,29.99894,298.28,0.39,0.36,2026-05-21,0024,N,VIIRS,n,2.0NRT,287.12,1.01,N,2026-05-21 00:24:00,Low,blue
53.44266,34.42098,306.73,0.45,0.39,2026-05-21,0024,N,VIIRS,n,2.0NRT,288.37,1.64,N,2026-05-21 00:24:00,Low,blue
53.44398,34.4145,313.77,0.45,0.39,2026-05-21,0024,N,VIIRS,n,2.0NRT,289.28,2.33,N,2026-05-21 00:24:00,Low,blue
53.58694,31.94948,299.58,0.4,0.37,2026-05-21,0024,N,VIIRS,n,2.0NRT,282.84,0.48,N,2026-05-21 00:24:00,Low,blue
53.67075,31.82647,297.95,0.4,0.37,2026-05-21,0024,N,VIIRS,n,2.0NRT,287.54,0.6,N,2026-05-21 00:24:00,Low,blue
53.95067,32.92106,312.47,0.41,0.37,2026-05-21,0024,N,VIIRS,n,2.0NRT,281.5,1.22,N,2026-05-21 00:24:00,Low,blue
54.56859,22.17881,299.76,0.55,0.43,2026-05-21,0024,N,VIIRS,n,2.0NRT,279.74,0.87,N,2026-05-21 00:24:00,Low,blue
41.6305,27.6861,299.59,0.43,0.38,2026-05-21,0026,N,VIIRS,n,2.0NRT,284.12,0.59,N,2026-05-21 00:26:00,Low,blue
41.63514,27.50688,295.84,0.42,0.38,2026-05-21,0026,N,VIIRS,n,2.0NRT,283.95,0.48,N,2026-05-21 00:26:00,Low,blue
41.79716,26.70042,301.74,0.4,0.37,2026-05-21,0026,N,VIIRS,n,2.0NRT,283.97,0.92,N,2026-05-21 00:26:00,Low,blue
42.71466,24.16897,320.49,0.39,0.36,2026-05-21,0026,N,VIIRS,n,2.0NRT,283.16,1.48,N,2026-05-21 00:26:00,Low,blue
42.71795,24.16991,312.67,0.39,0.36,2026-05-21,0026,N,VIIRS,n,2.0NRT,284.13,1.48,N,2026-05-21 00:26:00,Low,blue
43.23368,27.59251,300.92,0.41,0.37,2026-05-21,0026,N,VIIRS,n,2.0NRT,284.28,0.87,N,2026-05-21 00:26:00,Low,blue
43.43198,45.44753,301.29,0.78,0.78,2026-05-21,0026,N,VIIRS,n,2.0NRT,274.21,1.63,N,2026-05-21 00:26:00,Low,blue
43.65744,11.83542,298.58,0.4,0.6,2026-05-21,0026,N,VIIRS,n,2.0NRT,280.1,0.73,N,2026-05-21 00:26:00,Low,blue
44.08212,22.10571,296.52,0.43,0.38,2026-05-21,0026,N,VIIRS,n,2.0NRT,285.61,0.36,N,2026-05-21 00:26:00,Low,blue
44.12622,42.01355,299.43,0.53,0.67,2026-05-21,0026,N,VIIRS,n,2.0NRT,279.56,1.0,N,2026-05-21 00:26:00,Low,blue
44.73693,37.81061,301.11,0.33,0.55,2026-05-21,0026,N,VIIRS,n,2.0NRT,284.31,0.97,N,2026-05-21 00:26:00,Low,blue
44.77426,33.86067,300.71,0.43,0.46,2026-05-21,0026,N,VIIRS,n,2.0NRT,282.46,1.06,N,2026-05-21 00:26:00,Low,blue
45.42548,11.00023,297.88,0.46,0.63,2026-05-21,0026,N,VIIRS,n,2.0NRT,283.66,0.56,N,2026-05-21 00:26:00,Low,blue
45.46225,10.45501,296.81,0.49,0.65,2026-05-21,0026,N,VIIRS,n,2.0NRT,284.96,1.06,N,2026-05-21 00:26:00,Low,blue
45.50921,10.24441,325.72,0.5,0.66,2026-05-21,0026,N,VIIRS,n,2.0NRT,285.93,2.64,N,2026-05-21 00:26:00,Low,blue
45.50957,10.24809,295.99,0.5,0.66,2026-05-21,0026,N,VIIRS,n,2.0NRT,284.9,1.42,N,2026-05-21 00:26:00,Low,blue
45.50972,10.24144,320.04,0.5,0.66,2026-05-21,0026,N,VIIRS,n,2.0NRT,284.73,1.42,N,2026-05-21 00:26:00,Low,blue
45.95524,22.86848,298.82,0.42,0.38,2026-05-21,0026,N,VIIRS,n,2.0NRT,280.23,0.56,N,2026-05-21 00:26:00,Low,blue
46.00636,13.25179,295.3,0.36,0.57,2026-05-21,0026,N,VIIRS,n,2.0NRT,285.28,0.68,N,2026-05-21 00:26:00,Low,blue
46.06764,13.62633,314.77,0.34,0.56,2026-05-21,0026,N,VIIRS,n,2.0NRT,284.74,1.04,N,2026-05-21 00:26:00,Low,blue
46.83828,33.43582,329.36,0.56,0.43,2026-05-21,0026,N,VIIRS,n,2.0NRT,281.35,4.61,N,2026-05-21 00:26:00,Low,blue
46.89796,26.0285,299.33,0.38,0.36,2026-05-21,0026,N,VIIRS,n,2.0NRT,277.29,0.83,N,2026-05-21 00:26:00,Low,blue
47.17397,31.75564,296.87,0.48,0.4,2026-05-21,0026,N,VIIRS,n,2.0NRT,284.97,1.05,N,2026-05-21 00:26:00,Low,blue
48.60444,21.1784,302.17,0.51,0.41,2026-05-21,0026,N,VIIRS,n,2.0NRT,282.07,1.72,N,2026-05-21 00:26:00,Low,blue
48.60822,21.17932,329.1,0.51,0.41,2026-05-21,0026,N,VIIRS,n,2.0NRT,285.78,3.56,N,2026-05-21 00:26:00,Low,blue
48.61053,21.19408,298.67,0.51,0.41,2026-05-21,0026,N,VIIRS,n,2.0NRT,285.08,2.01,N,2026-05-21 00:26:00,Low,blue
48.61126,21.18718,301.37,0.51,0.41,2026-05-21,0026,N,VIIRS,n,2.0NRT,285.72,3.56,N,2026-05-21 00:26:00,Low,blue
48.61504,21.1881,300.72,0.51,0.41,2026-05-21,0026,N,VIIRS,n,2.0NRT,284.81,0.99,N,2026-05-21 00:26:00,Low,blue
48.61955,21.1821,296.43,0.51,0.41,2026-05-21,0026,N,VIIRS,n,2.0NRT,282.03,0.99,N,2026-05-21 00:26:00,Low,blue
49.67868,18.66183,303.03,0.44,0.46,2026-05-21,0026,N,VIIRS,n,2.0NRT,273.91,1.39,N,2026-05-21 00:26:00,Low,blue
49.95581,9.7662,298.2,0.55,0.68,2026-05-21,0026,N,VIIRS,n,2.0NRT,279.94,0.89,N,2026-05-21 00:26:00,Low,blue
32.07644,36.15723,311.66,0.59,0.7,2026-05-21,0028,N,VIIRS,n,2.0NRT,283.07,1.82,N,2026-05-21 00:28:00,Low,blue
32.07788,36.15397,322.56,0.59,0.7,2026-05-21,0028,N,VIIRS,n,2.0NRT,282.86,3.56,N,2026-05-21 00:28:00,Low,blue
32.07812,36.1512,299.31,0.59,0.7,2026-05-21,0028,N,VIIRS,n,2.0NRT,282.11,1.82,N,2026-05-21 00:28:00,Low,blue
32.88628,35.08887,298.46,0.49,0.65,2026-05-21,0028,N,VIIRS,n,2.0NRT,286.03,0.73,N,2026-05-21 00:28:00,Low,blue
32.88735,35.08963,306.03,0.49,0.65,2026-05-21,0028,N,VIIRS,n,2.0NRT,286.22,1.09,N,2026-05-21 00:28:00,Low,blue
32.8921,35.09114,300.72,0.49,0.65,2026-05-21,0028,N,VIIRS,n,2.0NRT,285.38,0.93,N,2026-05-21 00:28:00,Low,blue
33.71661,37.01044,296.09,0.6,0.7,2026-05-21,0028,N,VIIRS,n,2.0NRT,281.85,1.0,N,2026-05-21 00:28:00,Low,blue
35.7761,9.88937,300.89,0.45,0.63,2026-05-21,0028,N,VIIRS,n,2.0NRT,288.15,1.19,N,2026-05-21 00:28:00,Low,blue
36.26207,33.72839,304.5,0.34,0.56,2026-05-21,0028,N,VIIRS,n,2.0NRT,282.94,0.73,N,2026-05-21 00:28:00,Low,blue
36.26381,33.72772,300.9,0.34,0.56,2026-05-21,0028,N,VIIRS,n,2.0NRT,281.96,1.54,N,2026-05-21 00:28:00,Low,blue
36.67823,9.91706,296.12,0.45,0.63,2026-05-21,0028,N,VIIRS,n,2.0NRT,284.97,0.68,N,2026-05-21 00:28:00,Low,blue
36.7159,36.20034,300.3,0.45,0.63,2026-05-21,0028,N,VIIRS,n,2.0NRT,281.15,2.53,N,2026-05-21 00:28:00,Low,blue
36.74201,6.24955,301.32,0.72,0.75,2026-05-21,0028,N,VIIRS,n,2.0NRT,286.45,1.73,N,2026-05-21 00:28:00,Low,blue
36.74547,6.25495,342.82,0.72,0.75,2026-05-21,0028,N,VIIRS,n,2.0NRT,285.79,8.72,N,2026-05-21 00:28:00,Medium,orange
36.74561,6.24668,326.39,0.72,0.76,2026-05-21,0028,N,VIIRS,n,2.0NRT,288.45,11.02,N,2026-05-21 00:28:00,Medium,orange
36.7639,7.30463,306.86,0.63,0.72,2026-05-21,0028,N,VIIRS,n,2.0NRT,286.51,1.74,N,2026-05-21 00:28:00,Low,blue
36.86221,6.95002,306.83,0.66,0.73,2026-05-21,0028,N,VIIRS,n,2.0NRT,286.02,1.12,N,2026-05-21 00:28:00,Low,blue
36.86853,6.97374,318.2,0.66,0.73,2026-05-21,0028,N,VIIRS,n,2.0NRT,287.77,2.46,N,2026-05-21 00:28:00,Low,blue
36.86949,34.76109,297.82,0.38,0.58,2026-05-21,0028,N,VIIRS,n,2.0NRT,282.31,1.08,N,2026-05-21 00:28:00,Low,blue
36.87634,6.93529,298.7,0.66,0.73,2026-05-21,0028,N,VIIRS,n,2.0NRT,286.17,1.04,N,2026-05-21 00:28:00,Low,blue
36.87655,6.93704,301.66,0.66,0.73,2026-05-21,0028,N,VIIRS,n,2.0NRT,286.16,1.46,N,2026-05-21 00:28:00,Low,blue
37.06359,14.40195,296.03,0.52,0.5,2026-05-21,0028,N,VIIRS,n,2.0NRT,281.61,0.3,N,2026-05-21 00:28:00,Low,blue
37.12196,9.98986,297.65,0.45,0.63,2026-05-21,0028,N,VIIRS,n,2.0NRT,286.4,0.34,N,2026-05-21 00:28:00,Low,blue
37.1245,9.98995,299.62,0.45,0.63,2026-05-21,0028,N,VIIRS,n,2.0NRT,286.6,0.3,N,2026-05-21 00:28:00,Low,blue
37.20918,15.1685,297.93,0.47,0.48,2026-05-21,0028,N,VIIRS,n,2.0NRT,287.58,1.61,N,2026-05-21 00:28:00,Low,blue
37.24025,23.14367,311.34,0.38,0.36,2026-05-21,0028,N,VIIRS,n,2.0NRT,288.62,0.92,N,2026-05-21 00:28:00,Low,blue
37.43858,15.02791,337.64,0.48,0.48,2026-05-21,0028,N,VIIRS,n,2.0NRT,284.97,3.34,N,2026-05-21 00:28:00,Low,blue
38.13058,23.52713,298.33,0.38,0.36,2026-05-21,0028,N,VIIRS,n,2.0NRT,286.67,0.68,N,2026-05-21 00:28:00,Low,blue
38.42528,27.21713,310.65,0.45,0.39,2026-05-21,0028,N,VIIRS,n,2.0NRT,285.72,1.26,N,2026-05-21 00:28:00,Low,blue
38.45363,27.26392,298.97,0.45,0.39,2026-05-21,0028,N,VIIRS,n,2.0NRT,285.82,0.7,N,2026-05-21 00:28:00,Low,blue
38.73397,26.96405,296.1,0.44,0.38,2026-05-21,0028,N,VIIRS,n,2.0NRT,285.01,0.47,N,2026-05-21 00:28:00,Low,blue
38.73705,26.92819,301.0,0.44,0.38,2026-05-21,0028,N,VIIRS,n,2.0NRT,285.53,0.7,N,2026-05-21 00:28:00,Low,blue
38.73771,26.9442,322.21,0.44,0.38,2026-05-21,0028,N,VIIRS,n,2.0NRT,288.68,2.01,N,2026-05-21 00:28:00,Low,blue
38.74025,26.95027,311.59,0.44,0.38,2026-05-21,0028,N,VIIRS,n,2.0NRT,286.9,2.01,N,2026-05-21 00:28:00,Low,blue
38.74052,26.92929,322.26,0.44,0.38,2026-05-21,0028,N,VIIRS,n,2.0NRT,287.29,1.51,N,2026-05-21 00:28:00,Low,blue
38.74466,26.94634,301.08,0.44,0.38,2026-05-21,0028,N,VIIRS,n,2.0NRT,284.75,0.96,N,2026-05-21 00:28:00,Low,blue
38.75348,26.93852,309.53,0.44,0.38,2026-05-21,0028,N,VIIRS,n,2.0NRT,285.97,0.88,N,2026-05-21 00:28:00,Low,blue
39.08117,9.01569,302.77,0.53,0.67,2026-05-21,0028,N,VIIRS,n,2.0NRT,290.31,1.56,N,2026-05-21 00:28:00,Low,blue
39.09148,27.51229,300.99,0.45,0.39,2026-05-21,0028,N,VIIRS,n,2.0NRT,284.24,1.09,N,2026-05-21 00:28:00,Low,blue
39.11348,27.52087,296.2,0.45,0.39,2026-05-21,0028,N,VIIRS,n,2.0NRT,283.75,0.8,N,2026-05-21 00:28:00,Low,blue
39.16695,27.63165,296.81,0.46,0.39,2026-05-21,0028,N,VIIRS,n,2.0NRT,283.86,0.51,N,2026-05-21 00:28:00,Low,blue
39.35607,22.98503,299.63,0.39,0.36,2026-05-21,0028,N,VIIRS,n,2.0NRT,287.91,0.41,N,2026-05-21 00:28:00,Low,blue
39.86385,26.24246,310.4,0.41,0.37,2026-05-21,0028,N,VIIRS,n,2.0NRT,285.65,1.44,N,2026-05-21 00:28:00,Low,blue
39.86721,26.24349,313.71,0.41,0.37,2026-05-21,0028,N,VIIRS,n,2.0NRT,287.47,1.51,N,2026-05-21 00:28:00,Low,blue
40.50418,17.21777,303.95,0.4,0.45,2026-05-21,0028,N,VIIRS,n,2.0NRT,289.74,1.25,N,2026-05-21 00:28:00,Low,blue
40.50509,17.20815,299.23,0.4,0.45,2026-05-21,0028,N,VIIRS,n,2.0NRT,287.74,0.66,N,2026-05-21 00:28:00,Low,blue
40.62803,18.00109,299.24,0.56,0.43,2026-05-21,0028,N,VIIRS,n,2.0NRT,287.01,0.51,N,2026-05-21 00:28:00,Low,blue
40.97305,17.03076,306.0,0.42,0.45,2026-05-21,0028,N,VIIRS,n,2.0NRT,283.25,0.58,N,2026-05-21 00:28:00,Low,blue
41.50113,19.74379,300.68,0.48,0.4,2026-05-21,0028,N,VIIRS,n,2.0NRT,285.45,0.51,N,2026-05-21 00:28:00,Low,blue
41.50266,19.74515,296.56,0.48,0.4,2026-05-21,0028,N,VIIRS,n,2.0NRT,285.26,0.54,N,2026-05-21 00:28:00,Low,blue
41.73803,13.00473,296.68,0.34,0.56,2026-05-21,0028,N,VIIRS,n,2.0NRT,284.1,0.49,N,2026-05-21 00:28:00,Low,blue
42.01,12.71482,315.45,0.35,0.57,2026-05-21,0028,N,VIIRS,n,2.0NRT,286.11,1.42,N,2026-05-21 00:28:00,Low,blue
42.57374,12.67427,295.5,0.36,0.57,2026-05-21,0028,N,VIIRS,n,2.0NRT,283.73,0.27,N,2026-05-21 00:28:00,Low,blue
26.25195,32.97125,301.06,0.54,0.68,2026-05-21,0030,N,VIIRS,n,2.0NRT,290.87,0.69,N,2026-05-21 00:30:00,Low,blue
26.96798,31.15435,300.95,0.41,0.6,2026-05-21,0030,N,VIIRS,n,2.0NRT,290.14,0.87,N,2026-05-21 00:30:00,Low,blue
26.96901,31.15451,301.96,0.41,0.6,2026-05-21,0030,N,VIIRS,n,2.0NRT,290.47,0.87,N,2026-05-21 00:30:00,Low,blue
27.16941,31.01436,320.36,0.39,0.6,2026-05-21,0030,N,VIIRS,n,2.0NRT,293.75,2.06,N,2026-05-21 00:30:00,Low,blue
27.5803,22.40469,311.52,0.41,0.37,2026-05-21,0030,N,VIIRS,n,2.0NRT,288.86,1.7,N,2026-05-21 00:30:00,Low,blue
27.58303,22.40357,333.27,0.41,0.37,2026-05-21,0030,N,VIIRS,n,2.0NRT,291.15,5.84,N,2026-05-21 00:30:00,Medium,orange
27.6435,22.50331,329.6,0.42,0.37,2026-05-21,0030,N,VIIRS,n,2.0NRT,291.01,2.88,N,2026-05-21 00:30:00,Low,blue
27.64422,22.49915,302.88,0.42,0.37,2026-05-21,0030,N,VIIRS,n,2.0NRT,289.76,2.88,N,2026-05-21 00:30:00,Low,blue
27.64713,22.48247,333.49,0.41,0.37,2026-05-21,0030,N,VIIRS,n,2.0NRT,295.6,9.91,N,2026-05-21 00:30:00,Medium,orange
27.8131,22.43431,337.39,0.41,0.37,2026-05-21,0030,N,VIIRS,n,2.0NRT,289.65,4.36,N,2026-05-21 00:30:00,Low,blue
27.94513,22.38441,319.08,0.41,0.37,2026-05-21,0030,N,VIIRS,n,2.0NRT,288.52,1.23,N,2026-05-21 00:30:00,Low,blue
27.98351,19.90425,341.01,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,294.21,8.5,N,2026-05-21 00:30:00,Medium,orange
27.98682,19.9049,301.51,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,288.55,0.9,N,2026-05-21 00:30:00,Low,blue
27.98709,22.32511,333.49,0.41,0.37,2026-05-21,0030,N,VIIRS,n,2.0NRT,292.76,6.34,N,2026-05-21 00:30:00,Medium,orange
27.98781,22.321,300.21,0.41,0.37,2026-05-21,0030,N,VIIRS,n,2.0NRT,288.39,6.34,N,2026-05-21 00:30:00,Medium,orange
28.0562,19.91333,328.19,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,290.94,2.3,N,2026-05-21 00:30:00,Low,blue
28.10241,19.25027,322.03,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,287.13,1.8,N,2026-05-21 00:30:00,Low,blue
28.16845,30.85476,295.44,0.37,0.58,2026-05-21,0030,N,VIIRS,n,2.0NRT,283.34,0.22,N,2026-05-21 00:30:00,Low,blue
28.20806,19.91349,325.86,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,287.89,1.58,N,2026-05-21 00:30:00,Low,blue
28.37222,21.9403,309.66,0.4,0.37,2026-05-21,0030,N,VIIRS,n,2.0NRT,288.49,0.71,N,2026-05-21 00:30:00,Low,blue
28.45492,19.52311,303.15,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,287.11,0.65,N,2026-05-21 00:30:00,Low,blue
28.58083,17.3327,327.71,0.45,0.39,2026-05-21,0030,N,VIIRS,n,2.0NRT,285.89,3.16,N,2026-05-21 00:30:00,Low,blue
28.58143,17.32814,327.82,0.45,0.39,2026-05-21,0030,N,VIIRS,n,2.0NRT,286.44,3.16,N,2026-05-21 00:30:00,Low,blue
28.58284,17.33031,338.37,0.45,0.39,2026-05-21,0030,N,VIIRS,n,2.0NRT,288.31,7.59,N,2026-05-21 00:30:00,Medium,orange
28.68002,21.46294,327.06,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,288.41,1.55,N,2026-05-21 00:30:00,Low,blue
28.68067,21.45899,304.72,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,287.69,1.56,N,2026-05-21 00:30:00,Low,blue
28.69458,22.37704,326.69,0.4,0.37,2026-05-21,0030,N,VIIRS,n,2.0NRT,287.72,2.26,N,2026-05-21 00:30:00,Low,blue
28.69529,22.37294,327.85,0.4,0.37,2026-05-21,0030,N,VIIRS,n,2.0NRT,288.1,2.26,N,2026-05-21 00:30:00,Low,blue
28.69867,22.37369,299.67,0.4,0.37,2026-05-21,0030,N,VIIRS,n,2.0NRT,287.59,2.26,N,2026-05-21 00:30:00,Low,blue
28.70364,21.38201,307.71,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,288.22,0.59,N,2026-05-21 00:30:00,Low,blue
28.70429,21.37806,302.08,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,288.61,0.59,N,2026-05-21 00:30:00,Low,blue
28.70917,21.45276,301.83,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,287.9,0.73,N,2026-05-21 00:30:00,Low,blue
28.71027,21.38341,300.23,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,287.76,0.6,N,2026-05-21 00:30:00,Low,blue
28.71248,21.45346,309.3,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,288.75,0.73,N,2026-05-21 00:30:00,Low,blue
28.71359,21.38411,321.2,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,288.85,1.33,N,2026-05-21 00:30:00,Low,blue
28.7707,21.42785,322.87,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,288.19,1.61,N,2026-05-21 00:30:00,Low,blue
28.81458,21.28597,324.43,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,289.59,4.32,N,2026-05-21 00:30:00,Low,blue
28.81523,21.28203,300.85,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,287.17,3.6,N,2026-05-21 00:30:00,Low,blue
28.82039,22.25967,328.83,0.4,0.37,2026-05-21,0030,N,VIIRS,n,2.0NRT,287.84,2.53,N,2026-05-21 00:30:00,Low,blue
28.82582,17.38428,301.77,0.45,0.39,2026-05-21,0030,N,VIIRS,n,2.0NRT,284.53,0.79,N,2026-05-21 00:30:00,Low,blue
28.82928,21.32173,328.57,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,289.07,2.94,N,2026-05-21 00:30:00,Low,blue
28.836,22.12811,300.5,0.4,0.37,2026-05-21,0030,N,VIIRS,n,2.0NRT,287.29,0.54,N,2026-05-21 00:30:00,Low,blue
28.86833,21.22266,303.62,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,287.39,0.43,N,2026-05-21 00:30:00,Low,blue
28.87164,21.22335,314.64,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,288.79,0.43,N,2026-05-21 00:30:00,Low,blue
28.89131,20.96061,330.11,0.38,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,295.51,7.23,N,2026-05-21 00:30:00,Medium,orange
28.89461,20.9613,297.33,0.38,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,287.23,7.23,N,2026-05-21 00:30:00,Medium,orange
28.90121,20.96267,298.76,0.38,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,287.44,0.53,N,2026-05-21 00:30:00,Low,blue
28.90578,20.95551,329.25,0.38,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,288.56,2.5,N,2026-05-21 00:30:00,Low,blue
28.9065,19.77709,304.04,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,292.01,25.76,N,2026-05-21 00:30:00,High,red
28.90711,19.77313,340.48,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,288.78,25.76,N,2026-05-21 00:30:00,High,red
28.90771,19.76919,336.95,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,287.87,3.12,N,2026-05-21 00:30:00,Low,blue
28.90982,19.77774,313.21,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,288.57,25.76,N,2026-05-21 00:30:00,High,red
28.90984,20.96725,306.81,0.38,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,287.25,1.01,N,2026-05-21 00:30:00,Low,blue
28.91043,19.77378,329.98,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,307.55,25.76,N,2026-05-21 00:30:00,High,red
28.91103,19.76983,325.11,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,288.41,3.12,N,2026-05-21 00:30:00,Low,blue
28.91314,20.96793,314.23,0.38,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,287.94,1.01,N,2026-05-21 00:30:00,Low,blue
28.91315,19.77839,306.15,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,286.38,0.57,N,2026-05-21 00:30:00,Low,blue
28.91375,19.77443,303.31,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,286.76,0.57,N,2026-05-21 00:30:00,Low,blue
28.91647,19.77904,301.64,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,286.27,0.57,N,2026-05-21 00:30:00,Low,blue
28.91979,19.7797,299.61,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,286.5,3.76,N,2026-05-21 00:30:00,Low,blue
28.92039,19.77573,330.08,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,291.94,3.76,N,2026-05-21 00:30:00,Low,blue
28.92258,31.07976,316.24,0.36,0.58,2026-05-21,0030,N,VIIRS,n,2.0NRT,289.58,1.44,N,2026-05-21 00:30:00,Low,blue
28.92488,21.50448,306.5,0.39,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,287.73,0.73,N,2026-05-21 00:30:00,Low,blue
28.99386,30.75769,312.39,0.35,0.57,2026-05-21,0030,N,VIIRS,n,2.0NRT,286.31,0.76,N,2026-05-21 00:30:00,Low,blue
29.01525,31.20055,310.88,0.37,0.58,2026-05-21,0030,N,VIIRS,n,2.0NRT,289.73,1.79,N,2026-05-21 00:30:00,Low,blue
29.02047,31.20219,316.65,0.37,0.58,2026-05-21,0030,N,VIIRS,n,2.0NRT,291.86,1.79,N,2026-05-21 00:30:00,Low,blue
29.03769,20.78699,341.66,0.38,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,291.0,8.47,N,2026-05-21 00:30:00,Medium,orange
29.04162,20.78374,309.87,0.38,0.36,2026-05-21,0030,N,VIIRS,n,2.0NRT,287.46,0.7,N,2026-05-21 00:30:00,Low,blue
29.04485,31.17055,301.16,0.37,0.58,2026-05-21,0030,N,VIIRS,n,2.0NRT,288.08,1.41,N,2026-05-21 00:30:00,Low,blue
29.04801,31.17023,313.08,0.37,0.58,2026-05-21,0030,N,VIIRS,n,2.0NRT,290.72,1.34,N,2026-05-21 00:30:00,Low,blue
29.07136,19.06459,326.06,0.4,0.37,2026-05-21,0030,N,VIIRS,n,2.0NRT,288.28,10.86,N,2026-05-21 00:30:00,Medium,orange
